,text,name,score,time_ms
1339,cossecarolina ahora se dieron cuenta de eso senora despues que despilfarraron durante 10 los recursos que les vino de regalo e hicieron barbaridades como esta y dejaron solo 100 kits para combatir el virus https t co 1lehhz8wlk,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,16.504
1321,cossecarolina ahora se dieron cuenta de eso senora despues que despilfarraron durante 10 anos el gigantesco crecimiento que les vino de regalo e hicieron barbaridades como esta y dejaron solo 100 kits para combatir el virus https t co mve7hogpof,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,17.755
970,cossecarolina se cae el pais y esta senora que dejo los entes fundidos tiene el tupe de dar manija politica por un pais unido esta je tura debe desaparecer de la politica,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,20.643
1467,cossecarolina como dije ayer senora dejese de hacer politica barata y preocupece por el bien del pais una ves ya que esta pasando por momentos dificil gracias a la desastrosa politica que hicieron ustedes y que le quede claro a usted y al sunca que el fa ya no esta mas,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,24.908
25,cossecarolina alftuitea oiga senora no cree usted q si ustedes hubieran dejado las empresas publicas en condiciones no seris necesario aumentar las tarifas no se pienso capas estoy equivocado y el aumento d tarifas no le correspondis al fa https t co p5q5cl94ap,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,21.956
1743,rommelrios mas adelante habla con mas detalles de lo que paso en montevideo,paso-molino&paso-molino-paso-del-molino,3.89,20.719
1433,cossecarolina si uds fueron tan crack porque el 61 no los voto no entendiste lo que paso todavia la unica cosa buena que ha sucedido es que uds no estan mas en el gbno iban a terminar de destrozar el pais desde el olimpo corrupto e iluminado que gbnaban este gbno es la mejor noticia,paso-molino&paso-molino-paso-del-molino,3.89,54.246
1360,canal 4 saeta y teledoce hicieron una campana en conjunto con sus figuras centrales de los informativos pero no participaron tnu tv ciudad ni vtv que paso https t co fml6kuvwiy,paso-molino&paso-molino-paso-del-molino,3.89,35.372
1536,alvillar que genios y solidarios esto necesitamos en la vida grandes recuerdos del maciel y milton el mejor enfermero de la emergencia pocos con su vocacion y dedicacion,baliza-muelle-a-maciel&muelle-a-light,3.874,13.52
1583,cossecarolina cinica queres que bajen el iva y unos 300 pesos de la ute y 50 del agua el gobierno prefiere cobrarnos eso a todos y aumentar partidas mides y subsidiar las pymes ya calculaste cuantas cuotas de 300 de ute pagariamos con lo que derrochaste en el aarena,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,3.856,23.763
191,al fin ya tenemos al hombre indicado para acabar con el covid 19 con su gran equipo como son fabigoyen cossecarolina gera nunez1001 danielgerhard5 ultima temporada altafachauy igalvar71 jhgatti s magliano martinp39777865 pitcnt1 observadoruy elpaisuy https t co kjpbr9bwwo,gran-hotel-america&gran-hotel-america,3.853,16.937
1605,mientras la gran mayoria de los uruguayos entienden lo dificil del momento y la responsabilidad que ello conlleva hay dirigentes como carolina cosse cuya superficialidad y frivolidad queda nuevamente de manifiesto https t co lvxnrbxq8k,gran-hotel-america&gran-hotel-america,3.853,12.53
1770,cossecarolina dona sepa que no se negocia con ladrones que roban trabajadores el pit como defensor de los trabajadores sale mas caro que el mejor abogado del pais una gran cantidad de zanganos currando sin trabajar que los trabajadores les reclamen a ellos por lo que aportan,gran-hotel-america&gran-hotel-america,3.853,17.36
1282,me parece muy buena idea tambien seria una gran ayuda en este momento,gran-hotel-america&gran-hotel-america,3.853,9.664
431,hoy nos toca vivir una situacion de emergencia sanitaria de la cual solo saldremos todos juntos la semana pasada comenzamos a detener nuestras actividades de campana porque es momento de estar unidos sea cual sea nuestra bandera trabajando con mucho foco saldremos adelante https t co bhdzbsfszy,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,22.805
319,elisalieber vegavanetito las preguntas mas acertadas las hacen los de tv ciudad los siguen en campana,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,8.067
898,cossecarolina increible es ver lo miserable que sos te importa un pito el pais seguis en campana,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,10.947
573,rsto23 leagrille tipico de montevideano tu ministro y tu partido que hicieron campana mas de 15 anos sacando fotos a indigentes y diciendo q habia mas de 2000 en la calle y el inepto de pablito ayer dijo q iban a sacar hoy 35 a aislamiento o bajaron los numeros desde q gobiernan o mintieron,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,16.089
21,cossecarolina seguis haciendo campana con esto hdmp mugre soooooos,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,8.238
1026,seria muy buena cosa que si no vas a aportar algo positivo productivo te llamaras a silencio cossecarolina aprovechar esta situacion para dar palo y seguir haciendo campana me resulta de las cosas mas bajas del ser humano,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,3.821,14.857
484,cossecarolina callate pelotuda resentida social no eres nadie,club-aleman-de-remo-sede-social&club-aleman-de-remo-sede-social,3.793,11.581
202,cossecarolina frente amplio que pueden hablar ustedes de responsabilidad social zurdos de mierda https t co p0c4czcylf,club-aleman-de-remo-sede-social&club-aleman-de-remo-sede-social,3.793,14.189
743,montevideoim me parece q van un poquito lentos jijiji payasos reyes de los curros,casa-mario-paysee-reyes&casa-mario-paysee-reyes,3.792,10.521
1742,ozzi euro bharatiyacreed democracy forhk mers is somewhat obscure because it isn t a pandemic who told you people from marburg aren t going to be targeted buddy when the first outbreak of mvd happened marburg was in west germany and it was the 1960s people from marburg aren t going to be targeted,escollera-oeste&west-breakwater,3.748,53.34
512,simoffbeatriz santiadib cossecarolina cuando hable de empleados publicos me refiero a todos por supuesto que estan incluidos los politicos me parece genial que esten de acuerdo estaria bueno que alguno de los tantos sindicatos de ep lo proponga xq dificil que un gobierno tome ese costo politico,edificio-asociacion-de-empleados-bancarios-del-uruguay-aebu&edificio-asociacion-de-empleados-bancarios-del-uruguay-aebu,3.695,20.141
130,a que hora es la conferencia de prensa en la que chdica anuncia las medidas economicas de la intendencia en esta crisis no entiendo el silencio de los periodistas al respecto inquisicion y critica siempre para algunos silencio y complicidad para otros algun periodista serio,facultad-de-ciencias-economicas-y-administracion-udelar&facultad-de-ciencias-economicas-y-administracion-udelar,3.643,18.409
1445,luislacallepou montevideoim gran medida la de bajar las frecuencias de omnibus ahora pasan llenos como antes despues es conferencia hablan de lo importante que es el distanciamiento social ah y de economia,club-aleman-de-remo-sede-social&club-aleman-de-remo-sede-social,3.62,27.906
754,sosamacho bicivilizadosuy lo q se puede hacer desde imtransito aprovechando q han comprobado menor cantidad de vehiculos particulares circulando y transporte publico en frecuencia de domingo es recordar q la ley aprobada el 11 de septiembre de 2019 esablece q latiene pleno derecho a un carril entero https t co 4uuptljl4n,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,3.617,40.726
716,sosamacho bicivilizadosuy imtransito tambien recordar que la misma ley establece que los ciclistas pueden circular de a dos por carril en momentos que no hay tanto vehiculo es posible ademas en tanto son disposiciones legales permanentes el mensaje es valido posteriormente a salir de la situacion de emergencia https t co yw4qgmjsmf,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,3.617,19.138
908,lemacelina leytonlujan anahinietodf yo lo que entendi en montevideo portal es que por el toque de queda en peru no autoriza antes del domingo,edificio-peru&edificio-peru,3.539,16.986
735,enarrok nicolasrosso46 enriquerua4 jcraviotto luchogaiero nadie ni siquiera gente de bajos recursos paga 1000 pe de luz gaston pero ademas si lo quieren comparar con la constitucion inmobiliaria q tambien creo q la imm deberia diferir los plazos entonces el calculo hay q hacerlo anual y anualmente vas a pagar de 12 mil pesos,palacio-penarol-contador-gaston-guelfi&palacio-penarol-contador-gaston-guelfi,3.344,25.186
73,cossecarolina la verdad dan verguenza estamos viviendo una situacion mundial y debemos estar unidos no aprovechen como siempre hacen para generar grietas salganse un poco de su pedestal y de verdad piensen en los que dicen pensar y no lo hacen en la gente,alianza-cultural-uruguay-estados-unidos&alianza-cultural-uruguay-estados-unidos,3.311,16.637
1630,gente que salva el mundo un orgullo,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,3.311,8.382
1265,otro amigo que no falla estamos unidos con kungfuombijam lucaslinaris tvciudadencasa yomequedoencasa quedateencasa coronavirusuruguay hiphop tejo mattioli rapkholismo elquintohiphop maiacastroficial santimostaffa bizarrouruguay nadacrece https t co i7dfenthds,alianza-cultural-uruguay-estados-unidos&alianza-cultural-uruguay-estados-unidos,3.311,17.708
769,en muchas ciudades del mundo se estan desinfectando las calles nosotros al menos lo evaluamos montevideoim sinae oficial portalmvd subrayado https t co imglnbv7to,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,3.311,12.791
1773,flood warning issued march 19 at 8 29pm cdt until further notice by nws the flood warning continues for the following rivers in minnesota minnesota river at montevideo affecting chippewa lac qui parle and yellow medicine counties minnesota river at morton affecting re,edificio-the-life&edificio-the-life,3.26,45.384
1723,ozzi euro bharatiyacreed democracy forhk again most people worldwide don t associate lassa fever or mvd with nigerians or germans unlike the intent of the attempted conflation by people calling covid 19 chinese flu even though researchers and medical professionals aren t call it that,edificio-the-life&edificio-the-life,3.26,37.174
1736,dominicraab please update on imaginecruising ship headed to montevideo how are you planning to get my parents and 300 others home ones you advised to go on the trip a few weeks ago been unable to dock anywhere for over a week use one of the many empty planes and go get them,edificio-the-life&edificio-the-life,3.124,41.171
982,micardo93 dmartinez uy entendimos cosas muy distintas yo no quiero tener que salir a romper todo pa que estos salames se den cuenta que son ellos los que tienen que buscar alternativas que nos beneficien eso de trabajar unidos pediselo a los empresarios al pobre dale soluciones,alianza-cultural-uruguay-estados-unidos&alianza-cultural-uruguay-estados-unidos,3.12,17.199
695,elpedru78 simoffbeatriz cossecarolina estoy de acuerdo dispuesto a ceder parte de mis ingresos reales para reactivar al pais para que bienes basicos lleguen a cada rincon del pais de los necesitados eso si debe ser una medida global mas aun debe comprender a la clase politica,banados-del-rincon-de-melilla&banados-del-rincon-de-melilla,3.035,21.561
687,elpedru78 simoffbeatriz cossecarolina estoy de acuerdo dispuesto a ceder parte de mis ingresos reales para reactivar al pais para que bienes basicos lleguen a cada rincon a los hogares de los necesitados eso si debe ser una medida global mas aun debe comprender a la clase politica,banados-del-rincon-de-melilla&banados-del-rincon-de-melilla,3.035,23.443
715,elpedru78 simoffbeatriz cossecarolina estoy de acuerdo dispuesto a ceder parte de mos ingresos reales para reactivar al pais para que bienes basicos lleguen a cada rincon del pais de los necesitados eso si debe ser una medida global mas aun debe comprender a la clase politica,banados-del-rincon-de-melilla&banados-del-rincon-de-melilla,3.035,22.668
1316,valeria52602978 camiconsul1 laura raffo marca sola en montevideo 37 segun ultimas encuestas y juan tiene los 20 palos verdes cuadra justito y con la publicidad que le hacen gratis como aca los frentachos desesperados no hay vuelta fueron aparte contra quien el pelado carolina orsai,punta-san-juan&punta-san-juan,2.984,249.436
1908,la que tiene su mundo aparte y a quien le falta comprension de la realidad es a vos cossecarolina 100 malditos millones de dolares gastaste en el estadio que supuestamente salia 40 pensa en todo lo que podias haber hecho con esa cantidad eso si es una pena realmente,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,2.973,20.556
680,sosamacho bicivilizadosuy imtransito en tanto muchos repartidores y deliverys estan aumentando su carga de trabajo debido a que muchos as quedatencasa estas medidas tambien mejoran la seguridad vial y los tiempos de traslado de trabajadores https t co kxdvdregn6,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,17.64
1818,cuando no esta todo perdido y la solidaridad la empatia y el trabajo en colectivo prevalece gracias,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,11.421
1342,alvarorey anainesmartinez ignaciomartino ahora le podes pedir a la imm que te absuelva por tiempo indeterminado de todos los impuestos en montevideo y que deje de multar a medicos que hacen su trabajo pero como es un imm fa esta todo bien,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,20.163
353,cossecarolina famaldonado1 carolina falto entre otras cosas mas drasticas a prohibir los despidos por 60 dias b feria judicial de emergencia c cuarentena y estado de excepcion d limitar el transporte publico a la minima e aguinaldo excepcional y decretar trabajo insalubre al gremio de la salud,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,19.351
1789,cuando no esta todo perdido y la solidaridad la empatia y el trabajo en colectivo prevalece gracias https t co ugjxsndlbg,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,11.743
196,cossecarolina frente amplio es la muy lamentable q por la lucha de poderes y de quien manda mas dejen q nos eneudemos mas q en el 2002 los q trabajamos en verdad q sin nuestro trabajo el pais no sale adelante vamos el frente amplio mas q nunca,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,31.276
1039,lizvi comomemuevouy imm cutcsaok montevideoim imtransito alvarodelgadouy luislacallepou loliponcedeleon observadoruy elpaisuy cuando tenes la necesidad de no perder el trabajo y el miedo de contagiarte gracias estado por no ser tan claro y fuertes con las decisiones,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,2.815,19.546
1980,corchazo y pal rio,roca-rio-negro&roca-rio-negro,2.808,12.628
129,bicicleto zgz sosamacho bicivilizadosuy imtransito animo alli tambien hermanos y deseos de pronta detencion de contagio y recuperacion abrazos desde el sur,rambla-sur&rambla-sur,2.802,18.923
43,portalmvd y los que volviamos hoy a montevideo no podemos porque el barco tambien lo dejaron en cuarentena nos dejaron varados estamos en el consulado uruguayo la consul muy intentando que podamos volver,centro-uruguayo-de-imagenologia-molecular-cudim&centro-uruguayo-de-imagenologia-molecular-cudim,2.742,21.662
1192,ciudadanos peruanos que iban a ser repatriados en esta operacion fueron trasladados a su embajada en montevideo,embajada-de-la-republica-bolivariana-de-venezuela-palacio-correa&embajada-de-la-republica-bolivariana-de-venezuela-palacio-correa,2.742,11.287
1882,locura1899 lilith 18skp verotorres08 cossecarolina ahora hay un plan,instituto-plan-agropecuario&instituto-plan-agropecuario,2.705,9.214
1886,partizanotano29 lilith 18skp verotorres08 cossecarolina comunista me podes decir si el plan que estaba antes es mejor que el que se esta llevando acabo ahora,instituto-plan-agropecuario&instituto-plan-agropecuario,2.705,10.685
1895,locura1899 lilith 18skp verotorres08 cossecarolina te informo persona sin foto que habia un plan que este gobierno no respeto https t co ynkrp1yaif,instituto-plan-agropecuario&instituto-plan-agropecuario,2.705,11.866
246,partizanotano29 locura1899 verotorres08 cossecarolina hacer mierda al laburante es el plan actual,instituto-plan-agropecuario&instituto-plan-agropecuario,2.705,8.944
1,mikachu 18 seguro este plan https t co jpzpzssulg,instituto-plan-agropecuario&instituto-plan-agropecuario,2.705,7.723
1761,4g is best preventive measure,best-western-armon-suites&best-western-armon-suites,2.698,9.295
1730,zhenshchina oplatila v internete pokupku mekhovogo izdeliia i stala zhertvoi moshennikov https 70 mvd rf news item 19806243 mvd mvdrossii mvd70 politsiia politsiiatomska tomsk mvd mvdrf mvdrussia police russia russian tomsk vnimanie moshenniki https t co oj82hrfper,item-electro-industrial-s-a&item-electro-industrial-s-a,2.596,15.591
1952,moshenniki pokhitili u tomichki bolee 100 tysiach rublei https 70 mvd rf news item 19806153 mvd mvdrossii mvd70 politsiia politsiiatomska tomsk mvd mvdrf mvdrussia police russia russian tomsk vnimanie moshenniki https t co nuuj5qbh9z,item-electro-industrial-s-a&item-electro-industrial-s-a,2.596,14.48
1626,moshenniki pokhitili okolo 40000 rublei pod predlogom obespecheniia sokhrannosti denezhnykh sredstv na schetakh https 70 mvd rf news item 19806343 mvd mvdrossii mvd70 politsiia politsiiatomska tomsk mvd mvdrf mvdrussia police tomsk vnimanie moshenniki https t co 0sxewqe0ue,item-electro-industrial-s-a&item-electro-industrial-s-a,2.596,14.931
1411,umvd rossii po tomskoi oblasti napominaet grazhdanam kak vesti sebia v ekstremal nykh situatsiiakh https 70 mvd rf news item 19805810 mvd mvdrossii mvd70 politsiia politsiiatomska tomsk mvd mvdrf mvdrussia police russia russian tomsk https t co i9rserncqy,item-electro-industrial-s-a&item-electro-industrial-s-a,2.596,14.646
1765,v zyrianskom raione sotrudniki politsii proveli zaniatie po pravilam dorozhnogo dvizheniia v detskom sadu https 70 mvd rf news item 19806167 mvd mvdrossii mvd70 politsiia politsiiatomska tomsk mvd mvdrf mvdrussia police russia russian tomsk https t co tbhkwpptuy,item-electro-industrial-s-a&item-electro-industrial-s-a,2.596,17.967
1830,me cuido en montevideo para que no me roben y me roban en melo fuck the logic,edificio-the-life&edificio-the-life,2.567,22.99
276,here are some photos from my recent trip tp montevideo these are all part of the series colourful buildings montevideo travel colour such a great city more photos tomorrow https t co lbmn1nqj2z,edificio-the-life&edificio-the-life,2.567,20.864
599,the real alto ahi loca,edificio-the-life&edificio-the-life,2.567,10.566
1664,kentargentina ianduddyfco the ship had previously been denied docking even for supplies only at montevideo i hope you can both work together to find a solution for everyone on board especially since they are all healthy,edificio-the-life&edificio-the-life,2.567,21.814
26,chris568926 what is the latest from cptn chris my mum onboard also uk citizen i just spoke to princess family hotline and was told that you are supposed to disembark at montevideo and that flights home being arranged by princess even if passengers booked flights independently different,edificio-the-life&edificio-the-life,2.567,53.553
1763,in this operative video dr cohen discusses the pitfalls of microvascular decompression for hemifacial spasm see more at https t co 6swlooewry cerebrovascular mvd nsgy https t co 0a8vaxjpmg,edificio-the-life&edificio-the-life,2.567,18.011
1251,cosas que no hacen los politicos pero gastan fortunas en su campana a la intendencia por ejemplo aprendan lo que es solidaridad no hagan politica de carrona mas,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,2.533,11.781
304,eu que morei em montevideo no inverno fui treinada nivel hard para isolamento social e como lidar com o tedio de sexta a noite,club-aleman-de-remo-sede-social&club-aleman-de-remo-sede-social,2.52,14.839
1929,realisimo eso de que en la puebla no estudias nada transportarme a montevideo ya para modo estudio activado,radio-oceano-fm-93-9-ex-estudio-arquitecto-raul-sichero-bouret&radio-oceano-fm-93-9-ex-estudio-arquitecto-raul-sichero-bouret,2.291,9.914
1606,dmartinez uy no sean como los blancos pillos que se acuerdan de wilson en determinadas fechas y lo borraron de las banderas y del pensamiento politico corranse a un costado escuchen a las bases hagan una autocritica seria profunda y real,edificio-plaza-real&edificio-plaza-real,2.263,12.523
733,esto es real,edificio-plaza-real&edificio-plaza-real,2.263,6.053
891,rascurrein es fundamental hoy en dia los organos jurisdiccionales tienen que dar estas facilidades y apostar a esa transparencia mucho mas en el caso del tca que tiene su sede en montevideo pero tiene jurisdiccion en todo el pais,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,2.197,20.446
1126,dmartinez uy andate a estados unidos a hacer tu cuarentena y callate la boca mentiroso otro mas traidor de la patria,alianza-cultural-uruguay-estados-unidos&alianza-cultural-uruguay-estados-unidos,2.013,12.945
266,debquiring felicidades a ladiaria gracias por darnos una vision que necesitamos sobre nuestro pais y el mundo,edificio-torres-del-nuevo-mundo&edificio-torres-del-nuevo-mundo,1.961,11.434
620,nacionalpueblo 1891 aurine guillebolso1405 libertadores oficialcap si lleno en el clasico la tribuna damiani la imm solamente no le habilito el 10 por eso hay huecos pero todo lo asignado de la damiani estaba agotada todo lo asignado para mi gente en el clasico estaba todo agotado vos cuando vas a llenar tu gallinero deforme https t co 4w4iasn8sy,estadio-jose-pedro-damiani-las-acacias-club-atletico-penarol&estadio-jose-pedro-damiani-las-acacias-club-atletico-penarol,1.862,26.595
1457,falto poner que con el pais destruido economicamente con un 5 de deficit fiscal y una inflacion en casi 2 digitos ademas se instalen canillas comunitarias que expendan leche coca cola vino y cerveza se durmieron en eso caroline,asociacion-nacional-productores-de-leche-anpl&asociacion-nacional-productores-de-leche-anpl,1.847,17.546
51,por dios como se sufre esta cuarentena alguien sabe si paysandu 1313 sigue con libre acceso es para un amigo,espacio-libre-enrique-che-guevara&espacio-libre-enrique-che-guevara,1.638,9.583
67,este irresponsable se largo de londres via montevideo a bsas un buque bus entero en cuarentena pero a cuanta gente mas habra contaminado,tres-cruces-bus-station&tres-cruces-bus-station-vdt,1.521,16.212
309,leosarro leo esto de los bus con menos frecuencia es alarmantr montevideoim chdica https t co 62rbxtmkw4,tres-cruces-bus-station&tres-cruces-bus-station-vdt,1.521,11.957
618,sosamacho bicivilizadosuy imtransito viajar en bicicleta al contrario que el transporte publico bus o taxi o vehiculos particulares al ser un vehiculo abierto no requiere de ventilacion desinfeccion y por lo tanto la probabilidad de contraer o transmitir coronavirus u otra afeccion es muy baja,tres-cruces-bus-station&tres-cruces-bus-station-vdt,1.521,28.875
656,montevideoim chdica imcultura imambiente imgenero mvdtransporte imtransito deporteim imigualitario iminteligente descubrimvd las nuevas medidas son bajar las frecuencias de los bus burros lo que tienen que hacer es aumentarlas para que los que tenemos que ir a laburar viajemos con poca gente nunca algo bueno saquen la flota a la calle y por una vez que no tengamos que esperar horas y viajemos bien,tres-cruces-bus-station&tres-cruces-bus-station-vdt,1.521,24.682
1501,martinpitcnt jorgedanieldiaz diegoforlan7 tinchonegriazul negracasablanca rotambor emekavoces alvillar gabrielhpereyra joacomate soledadacunia welcomense33 hay una muchacha ausente ayudemos entre todos para que pueda volver al hogar,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,0.966,13.603
1898,razorbladeapple dereleektv ng2050 darnellhortonsr sy505ny strongkeyjake chris568926 mabezea cruise ships are currently allowed to dock in montevideo for resupplies and refuelling only passengers and crew are unable to disembark and cruise ship companies are working to redirect ships,my-suites-boutique-hotel-and-wine-bar&my-suites-boutique-hotel-and-wine-bar,0.931,24.209
1901,ng2050 fleck evelyn bbc haveyoursay chris568926 db 60 cruise ships are currently allowed to dock in montevideo for resupplies and refuelling only passengers and crew are unable to disembark and cruise ship companies are working to redirect ships,my-suites-boutique-hotel-and-wine-bar&my-suites-boutique-hotel-and-wine-bar,0.931,21.998
1823,alvillar jajaja que grande milton,arroyo-colorado&arroyo-colorado-arroyo-colorado-grande-arroyo-del-colorado-colorado-colorado-grande,0.795,10.663
1688,mnicabottero lauraraffo pindependiente salga a conocer montevideo estimada ec raffo se ve que papa las acomodo bien en ferrer cpa grande pa verguenza les tendria que dar salen las 2 hermanitas cuantos hijos de amigos de papa lacalle integran el gob se vio tambien dama de apellido bension en economia,arroyo-colorado&arroyo-colorado-arroyo-colorado-grande-arroyo-del-colorado-colorado-colorado-grande,0.795,42.573
1782,alvillar grande solidaridad ante todo que lindo es ver gestos asi,arroyo-colorado&arroyo-colorado-arroyo-colorado-grande-arroyo-del-colorado-colorado-colorado-grande,0.795,12.633
1438,machibabat que grande,arroyo-colorado&arroyo-colorado-arroyo-colorado-grande-arroyo-del-colorado-colorado-colorado-grande,0.795,9.541
1213,partizanotano29 cossecarolina y vos sos un cominista de mierda que ni para sorete servir dale gil segui comiendo pan y leche,asociacion-nacional-productores-de-leche-anpl&asociacion-nacional-productores-de-leche-anpl,0.641,11.029
32,f acho dmartinez uy lo que puede el capitalismo che que lo pario,espacio-libre-enrique-che-guevara&espacio-libre-enrique-che-guevara,0.588,8.251
321,chronicpain chronicillness spooniechat spoonie trigeminalneuralgia ehlersdanlossyndrome gastroparesis mcas occipitalneuralgia supraorbitialneuralgia avm mvd arachnoidbraincyst and etc quarantinelife thoughts and prayers with everyone let s all flattenthecurve https t co tgo4jdf4a5,my-suites-boutique-hotel-and-wine-bar&my-suites-boutique-hotel-and-wine-bar,0.526,22.901
399,pablointhamouss es relevante evitar aglomeraciones en las paradas y en los bus,tres-cruces-bus-station&tres-cruces-bus-station-vdt,0.302,9.22
1831,muero de sueno y el bus a montevideo sale en una hora,tres-cruces-bus-station&tres-cruces-bus-station-vdt,0.302,9.349
470,chdica magnoliafa uy nicocarissi7 lupagani01 elabrazo uy marian fel nechevag fepreco y che van a bajar algun impuesto o algo o vas a seguir haciendote el desentendido impresentable,espacio-libre-enrique-che-guevara&espacio-libre-enrique-che-guevara,0.237,11.429
1896,se imaginan a anahi gerardo nunez fabiana goyeneche oscar andrade y a todos los del pit ahi,banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone&banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone,0.147,11.373
1822,se imaginan a anahi gerardo nunez fabiana goyeneche oscar andrade y a todos los del pit ahi https t co 0awctcla5c,banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone&banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone,0.147,12.084
1472,muy foerte la wacha en montevideo me vio y se le fueron los ojos para mis ttas mas o menos mientras estaba con la novia al lado y ahora se hace la interesante porque otra mina le dijo que tambien la habia visto por ahi tanta gente me ve y yo no los reconozco saludenme jojo,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,0.092,13.761
